vehicle_id,timestamp,t,x,y
2c385aaa812147d2b1712a4cda4bd5ba,1542194207.147612,1542194207.0,786.3,2424.987
2c385aaa812147d2b1712a4cda4bd5ba,1542194207.697797,1542194207.5,785.037,2428.123
2c385aaa812147d2b1712a4cda4bd5ba,1542194208.197688,1542194208.0,783.821,2431.182
2c385aaa812147d2b1712a4cda4bd5ba,1542194208.698113,1542194208.5,782.472,2434.189
2c385aaa812147d2b1712a4cda4bd5ba,1542194209.198534,1542194209.0,781.138,2437.099
2c385aaa812147d2b1712a4cda4bd5ba,1542194209.698412,1542194209.5,779.806,2440.006
2c385aaa812147d2b1712a4cda4bd5ba,1542194210.19829,1542194210.0,778.473,2442.913
2c385aaa812147d2b1712a4cda4bd5ba,1542194210.698156,1542194210.5,777.158,2445.745
2c385aaa812147d2b1712a4cda4bd5ba,1542194211.198062,1542194211.0,775.744,2448.53
2c385aaa812147d2b1712a4cda4bd5ba,1542194211.697966,1542194211.5,774.383,2451.146
2c385aaa812147d2b1712a4cda4bd5ba,1542194212.197804,1542194212.0,773.022,2453.761
2c385aaa812147d2b1712a4cda4bd5ba,1542194212.697659,1542194212.5,771.661,2456.376
2c385aaa812147d2b1712a4cda4bd5ba,1542194213.198186,1542194213.0,770.028,2458.891
2c385aaa812147d2b1712a4cda4bd5ba,1542194213.697967,1542194213.5,768.253,2461.301
2c385aaa812147d2b1712a4cda4bd5ba,1542194214.197843,1542194214.0,766.34,2463.605
2c385aaa812147d2b1712a4cda4bd5ba,1542194214.697718,1542194214.5,763.928,2465.956
2c385aaa812147d2b1712a4cda4bd5ba,1542194215.147859,1542194215.0,761.602,2467.904
2c385aaa812147d2b1712a4cda4bd5ba,1542194215.648264,1542194215.5,758.899,2469.913
2c385aaa812147d2b1712a4cda4bd5ba,1542194216.148148,1542194216.0,756.161,2472.212
2c385aaa812147d2b1712a4cda4bd5ba,1542194216.64806,1542194216.5,753.241,2474.26
2c385aaa812147d2b1712a4cda4bd5ba,1542194217.197678,1542194217.0,749.93,2476.426
2c385aaa812147d2b1712a4cda4bd5ba,1542194217.697582,1542194217.5,746.951,2478.548
2c385aaa812147d2b1712a4cda4bd5ba,1542194218.197422,1542194218.0,743.904,2480.511
2c385aaa812147d2b1712a4cda4bd5ba,1542194218.69785,1542194218.5,740.951,2482.427
2c385aaa812147d2b1712a4cda4bd5ba,1542194219.19829,1542194219.0,737.984,2484.32
86294702401f436fbe05cdf3709d2333,1542194200.147672,1542194200.0,791.034,2391.483
86294702401f436fbe05cdf3709d2333,1542194200.648112,1542194200.5,791.068,2393.003
86294702401f436fbe05cdf3709d2333,1542194201.148551,1542194201.0,791.075,2394.524
86294702401f436fbe05cdf3709d2333,1542194201.648437,1542194201.5,791.081,2396.044
86294702401f436fbe05cdf3709d2333,1542194202.148286,1542194202.0,791.082,2397.178
86294702401f436fbe05cdf3709d2333,1542194202.648736,1542194202.5,791.165,2398.313
86294702401f436fbe05cdf3709d2333,1542194203.148605,1542194203.0,791.134,2399.375
86294702401f436fbe05cdf3709d2333,1542194203.647944,1542194203.5,791.064,2400.434
86294702401f436fbe05cdf3709d2333,1542194204.147792,1542194204.0,790.957,2401.491
86294702401f436fbe05cdf3709d2333,1542194204.647683,1542194204.5,790.833,2403.096
86294702401f436fbe05cdf3709d2333,1542194205.148094,1542194205.0,790.656,2404.698
86294702401f436fbe05cdf3709d2333,1542194205.647972,1542194205.5,790.253,2406.954
86294702401f436fbe05cdf3709d2333,1542194206.147318,1542194206.0,789.85,2409.207
86294702401f436fbe05cdf3709d2333,1542194206.647185,1542194206.5,789.447,2411.463
86294702401f436fbe05cdf3709d2333,1542194207.147612,1542194207.0,788.729,2414.267
86294702401f436fbe05cdf3709d2333,1542194207.697797,1542194207.5,787.939,2417.351
86294702401f436fbe05cdf3709d2333,1542194208.197688,1542194208.0,787.222,2420.152
86294702401f436fbe05cdf3709d2333,1542194208.698113,1542194208.5,786.242,2423.188
86294702401f436fbe05cdf3709d2333,1542194209.198534,1542194209.0,785.113,2426.158
86294702401f436fbe05cdf3709d2333,1542194209.698412,1542194209.5,783.909,2429.297
86294702401f436fbe05cdf3709d2333,1542194210.19829,1542194210.0,782.705,2432.436
86294702401f436fbe05cdf3709d2333,1542194210.698156,1542194210.5,781.503,2435.25
86294702401f436fbe05cdf3709d2333,1542194211.198062,1542194211.0,780.302,2438.064
86294702401f436fbe05cdf3709d2333,1542194211.697966,1542194211.5,779.195,2440.579
86294702401f436fbe05cdf3709d2333,1542194212.197804,1542194212.0,778.089,2443.093
86294702401f436fbe05cdf3709d2333,1542194212.697659,1542194212.5,776.999,2445.355
86294702401f436fbe05cdf3709d2333,1542194213.198186,1542194213.0,775.908,2447.619
86294702401f436fbe05cdf3709d2333,1542194213.697967,1542194213.5,774.819,2449.881
86294702401f436fbe05cdf3709d2333,1542194214.197843,1542194214.0,773.729,2452.142
86294702401f436fbe05cdf3709d2333,1542194214.697718,1542194214.5,772.524,2454.494
86294702401f436fbe05cdf3709d2333,1542194215.147859,1542194215.0,771.3,2456.544
86294702401f436fbe05cdf3709d2333,1542194215.648264,1542194215.5,770.044,2458.873
86294702401f436fbe05cdf3709d2333,1542194216.148148,1542194216.0,768.676,2461.135
86294702401f436fbe05cdf3709d2333,1542194216.64806,1542194216.5,767.081,2463.288
86294702401f436fbe05cdf3709d2333,1542194217.197678,1542194217.0,765.132,2465.495
86294702401f436fbe05cdf3709d2333,1542194217.697582,1542194217.5,763.193,2467.343
86294702401f436fbe05cdf3709d2333,1542194218.197422,1542194218.0,761.002,2469.159
86294702401f436fbe05cdf3709d2333,1542194218.69785,1542194218.5,758.535,2470.901
86294702401f436fbe05cdf3709d2333,1542194219.19829,1542194219.0,756.088,2472.476
af3ebbf6f2174ca7be9b4bca30047f4b,1542194200.147672,1542194200.0,793.952,2387.209
af3ebbf6f2174ca7be9b4bca30047f4b,1542194200.648112,1542194200.5,794.144,2389.645
af3ebbf6f2174ca7be9b4bca30047f4b,1542194201.148551,1542194201.0,794.25,2392.086
af3ebbf6f2174ca7be9b4bca30047f4b,1542194201.648437,1542194201.5,794.271,2394.527
af3ebbf6f2174ca7be9b4bca30047f4b,1542194202.148286,1542194202.0,794.254,2396.396
af3ebbf6f2174ca7be9b4bca30047f4b,1542194202.648736,1542194202.5,794.178,2398.265
af3ebbf6f2174ca7be9b4bca30047f4b,1542194203.148605,1542194203.0,794.044,2400.13
af3ebbf6f2174ca7be9b4bca30047f4b,1542194203.647944,1542194203.5,793.9,2401.883
af3ebbf6f2174ca7be9b4bca30047f4b,1542194204.147792,1542194204.0,793.71,2403.634
af3ebbf6f2174ca7be9b4bca30047f4b,1542194204.647683,1542194204.5,793.474,2405.38
af3ebbf6f2174ca7be9b4bca30047f4b,1542194205.148094,1542194205.0,793.132,2407.353
af3ebbf6f2174ca7be9b4bca30047f4b,1542194205.647972,1542194205.5,792.733,2409.312
af3ebbf6f2174ca7be9b4bca30047f4b,1542194206.147318,1542194206.0,792.22,2411.569
af3ebbf6f2174ca7be9b4bca30047f4b,1542194206.647185,1542194206.5,791.707,2413.828
af3ebbf6f2174ca7be9b4bca30047f4b,1542194207.147612,1542194207.0,790.923,2416.585
af3ebbf6f2174ca7be9b4bca30047f4b,1542194207.697797,1542194207.5,790.06,2419.615
af3ebbf6f2174ca7be9b4bca30047f4b,1542194208.197688,1542194208.0,789.024,2422.81
af3ebbf6f2174ca7be9b4bca30047f4b,1542194208.698113,1542194208.5,787.988,2426.009
af3ebbf6f2174ca7be9b4bca30047f4b,1542194209.198534,1542194209.0,786.887,2429.408
af3ebbf6f2174ca7be9b4bca30047f4b,1542194209.698412,1542194209.5,785.624,2432.906
af3ebbf6f2174ca7be9b4bca30047f4b,1542194210.19829,1542194210.0,784.203,2436.342
af3ebbf6f2174ca7be9b4bca30047f4b,1542194210.698156,1542194210.5,782.788,2439.716
af3ebbf6f2174ca7be9b4bca30047f4b,1542194211.198062,1542194211.0,781.374,2443.089
af3ebbf6f2174ca7be9b4bca30047f4b,1542194211.697966,1542194211.5,779.985,2446.169
af3ebbf6f2174ca7be9b4bca30047f4b,1542194212.197804,1542194212.0,778.597,2449.249
af3ebbf6f2174ca7be9b4bca30047f4b,1542194212.697659,1542194212.5,777.209,2452.328
af3ebbf6f2174ca7be9b4bca30047f4b,1542194213.198186,1542194213.0,775.75,2455.323
af3ebbf6f2174ca7be9b4bca30047f4b,1542194213.697967,1542194213.5,774.186,2458.259
af3ebbf6f2174ca7be9b4bca30047f4b,1542194214.197843,1542194214.0,772.479,2461.114
af3ebbf6f2174ca7be9b4bca30047f4b,1542194214.697718,1542194214.5,770.486,2464.088
af3ebbf6f2174ca7be9b4bca30047f4b,1542194215.147859,1542194215.0,768.483,2466.615
af3ebbf6f2174ca7be9b4bca30047f4b,1542194215.648264,1542194215.5,766.04,2469.237
af3ebbf6f2174ca7be9b4bca30047f4b,1542194216.148148,1542194216.0,763.055,2471.765
af3ebbf6f2174ca7be9b4bca30047f4b,1542194216.64806,1542194216.5,759.869,2474.036
af3ebbf6f2174ca7be9b4bca30047f4b,1542194217.197678,1542194217.0,756.591,2476.007
af3ebbf6f2174ca7be9b4bca30047f4b,1542194217.697582,1542194217.5,753.665,2477.667
af3ebbf6f2174ca7be9b4bca30047f4b,1542194218.197422,1542194218.0,750.74,2479.327
af3ebbf6f2174ca7be9b4bca30047f4b,1542194218.69785,1542194218.5,747.811,2480.989
af3ebbf6f2174ca7be9b4bca30047f4b,1542194219.19829,1542194219.0,744.984,2482.472
f9e85378d8a04a0cb9909ca9bd13993d,1542194200.147672,1542194200.0,809.421,2376.814
f9e85378d8a04a0cb9909ca9bd13993d,1542194200.648112,1542194200.5,810.135,2374.163
f9e85378d8a04a0cb9909ca9bd13993d,1542194201.148551,1542194201.0,810.977,2371.201
f9e85378d8a04a0cb9909ca9bd13993d,1542194201.648437,1542194201.5,811.817,2368.242
f9e85378d8a04a0cb9909ca9bd13993d,1542194202.148286,1542194202.0,812.745,2364.995
f9e85378d8a04a0cb9909ca9bd13993d,1542194202.648736,1542194202.5,813.59,2361.722
f9e85378d8a04a0cb9909ca9bd13993d,1542194203.148605,1542194203.0,814.434,2358.453
f9e85378d8a04a0cb9909ca9bd13993d,1542194203.647944,1542194203.5,814.895,2355.188
f9e85378d8a04a0cb9909ca9bd13993d,1542194204.147792,1542194204.0,815.424,2351.935
4803e90fbb6a49cf8de610f9af47cfe2,1542194200.147672,1542194200.0,770.134,2317.231
4803e90fbb6a49cf8de610f9af47cfe2,1542194200.648112,1542194200.5,771.706,2320.853
4803e90fbb6a49cf8de610f9af47cfe2,1542194201.148551,1542194201.0,773.051,2323.754
4803e90fbb6a49cf8de610f9af47cfe2,1542194201.648437,1542194201.5,774.52,2326.577
4803e90fbb6a49cf8de610f9af47cfe2,1542194202.148286,1542194202.0,775.884,2329.452
4803e90fbb6a49cf8de610f9af47cfe2,1542194202.648736,1542194202.5,777.252,2332.146
4803e90fbb6a49cf8de610f9af47cfe2,1542194203.148605,1542194203.0,778.5,2334.893
4803e90fbb6a49cf8de610f9af47cfe2,1542194203.647944,1542194203.5,779.883,2338.295
4803e90fbb6a49cf8de610f9af47cfe2,1542194204.147792,1542194204.0,781.267,2341.7
4803e90fbb6a49cf8de610f9af47cfe2,1542194204.647683,1542194204.5,781.708,2342.93
4803e90fbb6a49cf8de610f9af47cfe2,1542194205.148094,1542194205.0,782.148,2344.162
4803e90fbb6a49cf8de610f9af47cfe2,1542194205.647972,1542194205.5,782.588,2345.392
4803e90fbb6a49cf8de610f9af47cfe2,1542194206.147318,1542194206.0,783.028,2346.621
4803e90fbb6a49cf8de610f9af47cfe2,1542194206.647185,1542194206.5,783.468,2347.851
4803e90fbb6a49cf8de610f9af47cfe2,1542194207.147612,1542194207.0,783.909,2349.082
4803e90fbb6a49cf8de610f9af47cfe2,1542194207.697797,1542194207.5,784.394,2350.436
4803e90fbb6a49cf8de610f9af47cfe2,1542194208.197688,1542194208.0,784.75,2351.692
4803e90fbb6a49cf8de610f9af47cfe2,1542194208.698113,1542194208.5,785.106,2352.949
4803e90fbb6a49cf8de610f9af47cfe2,1542194209.198534,1542194209.0,785.463,2354.207
4803e90fbb6a49cf8de610f9af47cfe2,1542194209.698412,1542194209.5,785.926,2356.43
4803e90fbb6a49cf8de610f9af47cfe2,1542194210.19829,1542194210.0,786.233,2358.68
4803e90fbb6a49cf8de610f9af47cfe2,1542194210.698156,1542194210.5,786.462,2360.944
4803e90fbb6a49cf8de610f9af47cfe2,1542194211.198062,1542194211.0,786.691,2363.208
4803e90fbb6a49cf8de610f9af47cfe2,1542194211.697966,1542194211.5,786.965,2365.504
4803e90fbb6a49cf8de610f9af47cfe2,1542194212.197804,1542194212.0,787.359,2367.783
4803e90fbb6a49cf8de610f9af47cfe2,1542194212.697659,1542194212.5,787.83,2370.06
4803e90fbb6a49cf8de610f9af47cfe2,1542194213.198186,1542194213.0,788.301,2372.341
4803e90fbb6a49cf8de610f9af47cfe2,1542194213.697967,1542194213.5,788.771,2374.618
4803e90fbb6a49cf8de610f9af47cfe2,1542194214.197843,1542194214.0,789.241,2376.895
4803e90fbb6a49cf8de610f9af47cfe2,1542194214.697718,1542194214.5,789.711,2379.172
4803e90fbb6a49cf8de610f9af47cfe2,1542194215.147859,1542194215.0,790.135,2381.223
4803e90fbb6a49cf8de610f9af47cfe2,1542194215.648264,1542194215.5,790.381,2383.419
4803e90fbb6a49cf8de610f9af47cfe2,1542194216.148148,1542194216.0,790.627,2385.613
4803e90fbb6a49cf8de610f9af47cfe2,1542194216.64806,1542194216.5,790.873,2387.807
4803e90fbb6a49cf8de610f9af47cfe2,1542194217.197678,1542194217.0,791.138,2390.353
4803e90fbb6a49cf8de610f9af47cfe2,1542194217.697582,1542194217.5,791.283,2392.677
4803e90fbb6a49cf8de610f9af47cfe2,1542194218.197422,1542194218.0,791.336,2395.004
4803e90fbb6a49cf8de610f9af47cfe2,1542194218.69785,1542194218.5,791.292,2397.45
4803e90fbb6a49cf8de610f9af47cfe2,1542194219.19829,1542194219.0,791.147,2399.891
41d87ec86f984905b9a0ca6e8de78d82,1542194200.147672,1542194200.0,781.576,2340.822
41d87ec86f984905b9a0ca6e8de78d82,1542194200.648112,1542194200.5,782.106,2342.75
41d87ec86f984905b9a0ca6e8de78d82,1542194201.148551,1542194201.0,782.637,2344.679
41d87ec86f984905b9a0ca6e8de78d82,1542194201.648437,1542194201.5,783.167,2346.606
41d87ec86f984905b9a0ca6e8de78d82,1542194202.148286,1542194202.0,783.716,2348.582
41d87ec86f984905b9a0ca6e8de78d82,1542194202.648736,1542194202.5,784.266,2350.561
41d87ec86f984905b9a0ca6e8de78d82,1542194203.148605,1542194203.0,784.678,2352.768
41d87ec86f984905b9a0ca6e8de78d82,1542194203.647944,1542194203.5,785.089,2354.972
41d87ec86f984905b9a0ca6e8de78d82,1542194204.147792,1542194204.0,785.5,2357.179
41d87ec86f984905b9a0ca6e8de78d82,1542194204.647683,1542194204.5,785.959,2359.475
41d87ec86f984905b9a0ca6e8de78d82,1542194205.148094,1542194205.0,786.418,2361.774
41d87ec86f984905b9a0ca6e8de78d82,1542194205.647972,1542194205.5,786.877,2364.07
41d87ec86f984905b9a0ca6e8de78d82,1542194206.147318,1542194206.0,787.619,2366.277
41d87ec86f984905b9a0ca6e8de78d82,1542194206.647185,1542194206.5,788.283,2368.512
41d87ec86f984905b9a0ca6e8de78d82,1542194207.147612,1542194207.0,788.947,2370.75
41d87ec86f984905b9a0ca6e8de78d82,1542194207.697797,1542194207.5,789.256,2373.396
41d87ec86f984905b9a0ca6e8de78d82,1542194208.197688,1542194208.0,789.741,2375.633
41d87ec86f984905b9a0ca6e8de78d82,1542194208.698113,1542194208.5,790.226,2377.872
41d87ec86f984905b9a0ca6e8de78d82,1542194209.198534,1542194209.0,790.711,2380.112
41d87ec86f984905b9a0ca6e8de78d82,1542194209.698412,1542194209.5,791.004,2382.313
41d87ec86f984905b9a0ca6e8de78d82,1542194210.19829,1542194210.0,791.297,2384.515
41d87ec86f984905b9a0ca6e8de78d82,1542194210.698156,1542194210.5,791.46,2386.396
41d87ec86f984905b9a0ca6e8de78d82,1542194211.198062,1542194211.0,791.623,2388.277
41d87ec86f984905b9a0ca6e8de78d82,1542194211.697966,1542194211.5,791.609,2390.299
41d87ec86f984905b9a0ca6e8de78d82,1542194212.197804,1542194212.0,791.595,2392.32
41d87ec86f984905b9a0ca6e8de78d82,1542194212.697659,1542194212.5,791.581,2394.341
41d87ec86f984905b9a0ca6e8de78d82,1542194213.198186,1542194213.0,791.615,2396.391
41d87ec86f984905b9a0ca6e8de78d82,1542194213.697967,1542194213.5,791.574,2398.437
41d87ec86f984905b9a0ca6e8de78d82,1542194214.197843,1542194214.0,791.459,2400.481
41d87ec86f984905b9a0ca6e8de78d82,1542194214.697718,1542194214.5,791.257,2402.628
41d87ec86f984905b9a0ca6e8de78d82,1542194215.147859,1542194215.0,791.012,2404.554
41d87ec86f984905b9a0ca6e8de78d82,1542194215.648264,1542194215.5,790.685,2406.479
41d87ec86f984905b9a0ca6e8de78d82,1542194216.148148,1542194216.0,790.358,2408.403
41d87ec86f984905b9a0ca6e8de78d82,1542194216.64806,1542194216.5,790.031,2410.327
41d87ec86f984905b9a0ca6e8de78d82,1542194217.197678,1542194217.0,789.699,2412.194
41d87ec86f984905b9a0ca6e8de78d82,1542194217.697582,1542194217.5,789.346,2413.882
41d87ec86f984905b9a0ca6e8de78d82,1542194218.197422,1542194218.0,788.891,2415.79
41d87ec86f984905b9a0ca6e8de78d82,1542194218.69785,1542194218.5,788.436,2417.701
41d87ec86f984905b9a0ca6e8de78d82,1542194219.19829,1542194219.0,787.981,2419.611
2cb7817eee954c77b873b37256e18a7d,1542194200.147672,1542194200.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194200.648112,1542194200.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194201.148551,1542194201.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194201.648437,1542194201.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194202.148286,1542194202.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194202.648736,1542194202.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194203.148605,1542194203.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194203.647944,1542194203.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194204.147792,1542194204.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194204.647683,1542194204.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194205.148094,1542194205.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194205.647972,1542194205.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194206.147318,1542194206.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194206.647185,1542194206.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194207.147612,1542194207.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194207.697797,1542194207.5,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194208.197688,1542194208.0,761.324,2434.049
2cb7817eee954c77b873b37256e18a7d,1542194208.698113,1542194208.5,761.324,2434.049
066682861c644939a75cd619be70beaf,1542194200.147672,1542194200.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194200.648112,1542194200.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194201.148551,1542194201.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194201.648437,1542194201.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194202.148286,1542194202.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194202.648736,1542194202.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194203.148605,1542194203.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194203.647944,1542194203.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194204.147792,1542194204.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194204.647683,1542194204.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194205.148094,1542194205.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194205.647972,1542194205.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194206.147318,1542194206.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194206.647185,1542194206.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194207.147612,1542194207.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194207.697797,1542194207.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194208.197688,1542194208.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194208.698113,1542194208.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194209.198534,1542194209.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194209.698412,1542194209.5,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194210.19829,1542194210.0,749.004,2432.392
066682861c644939a75cd619be70beaf,1542194210.698156,1542194210.5,749.004,2432.392
168b82b8855a44b6b732a8a8ccbc25b6,1542194200.648112,1542194200.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194201.148551,1542194201.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194201.648437,1542194201.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194202.148286,1542194202.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194202.648736,1542194202.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194203.148605,1542194203.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194203.647944,1542194203.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194204.147792,1542194204.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194204.647683,1542194204.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194205.148094,1542194205.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194205.647972,1542194205.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194206.147318,1542194206.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194206.647185,1542194206.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194207.147612,1542194207.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194207.697797,1542194207.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194208.197688,1542194208.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194208.698113,1542194208.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194209.198534,1542194209.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194209.698412,1542194209.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194210.19829,1542194210.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194210.698156,1542194210.5,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194211.198062,1542194211.0,756.186,2419.261
168b82b8855a44b6b732a8a8ccbc25b6,1542194211.697966,1542194211.5,756.186,2419.261
